Month,Hour,TempVals_mean,TempVals_median,TempVals_std,DewVals_mean,DewVals_median,DewVals_std,TempVals_cileft,TempVals_ciright,DewVals_cileft,DewVals_ciright
4,7,9.528544423440438,9.0,4.403493572430383,3.3470699432892257,3.3,6.639807345691724,0.8976970214768869,18.15939182540399,-9.666952454266553,16.361092340845005
4,8,9.167120622568081,9.0,4.396031867088202,3.047470817120622,3.0,6.5047173932918145,0.550898163075205,17.78334308206096,-9.701775273731334,15.796716907972579
4,9,8.840701754385966,8.3,4.350535938400581,3.1698245614035123,3.0,6.415617064957663,0.31365131512082733,17.367752193651107,-9.404784885913507,15.744434008720532
4,10,9.012977099236636,9.0,4.215325711288157,3.27404580152672,3.0,6.360590154880058,0.7509387051118477,17.275015493361423,-9.192710902038193,15.740802505091633
4,11,9.35221579961465,9.0,4.185674906676709,3.202697495183045,3.0,6.206478777040855,1.1482929825282984,17.556138616701,-8.96200090781703,15.367395898183121
4,12,10.064575645756467,10.0,4.403691077504992,3.3559040590405926,3.3,6.3693838089238195,1.4333411338466817,18.69581015766625,-9.128088206450094,15.839896324531278
4,13,11.028166351606805,11.0,4.668882791174917,3.1359168241965967,3.0,6.659306199122751,1.8771560809039674,20.17917662230964,-9.916323326083996,16.188156974477188
4,14,11.909145129224656,12.0,5.168838197464192,2.631411530815109,3.0,6.6675230738158495,1.7782222621948414,22.04006799625447,-10.436933693863956,15.699756755494175
4,15,12.50213903743316,12.2,5.440440080865816,2.635472370766488,2.8,6.714342870173756,1.838876478936161,23.16540159593016,-10.524639654774074,15.79558439630705
4,16,13.661349693251536,13.0,5.744145185517172,2.6055214723926396,3.0,6.989939358660787,2.402825129637879,24.919874256865192,-11.094759670582501,16.30580261536778
4,17,14.102240325865585,13.3,5.937873517470085,2.5348268839103856,3.0,7.063194984448398,2.4640082316242182,25.740472420106954,-11.309035285608473,16.378689053429245
4,18,14.543933054393307,14.0,5.99373142245143,2.1504184100418393,2.8,6.9545235744382365,2.7962194663885054,26.291646642398106,-11.480447795857105,15.781284615940782
4,19,14.742094455852154,14.0,5.805472631634433,2.4494866529774124,2.2,7.119210863303568,3.3633680978486655,26.120820813855644,-11.50416663909758,16.403139945052406
4,20,14.353073770491811,14.0,5.735643695554109,2.560040983606557,2.9,7.091625451076638,3.111212127205757,25.594935413777865,-11.339544900503652,16.459626867716764
4,21,13.514038461538464,13.0,5.495236598901026,2.640192307692307,2.8,6.707168393797326,2.743374727692453,24.284702195384476,-10.50585774415045,15.786242359535066
4,22,12.828803245436106,12.2,5.307731550792108,2.737525354969576,3.0,6.620885864900768,2.425649405883574,23.231957084988636,-10.239410940235928,15.714461650175082
4,23,12.304655870445343,12.0,4.988989762151438,2.9779352226720683,3.0,6.736129087165694,2.526235936628524,22.08307580426216,-10.224877788172693,16.18074823351683
5,0,16.573347547974404,16.0,4.701417508634047,9.61023454157784,9.4,5.808973105000254,7.358569231051671,25.788125864897136,-1.7753527442226567,20.995821827378336
5,1,16.085102040816327,15.6,4.5784775344576785,9.814285714285718,10.0,5.633020525916693,7.1112860732792775,25.058918008353377,-1.2264345165110004,20.85500594508244
5,2,15.946835443037969,15.0,4.432443394611679,9.882700421940921,10.6,5.652408445391267,7.259246389599079,24.63442449647686,-1.1960201310259624,20.961420974907803
5,3,15.279087452471495,15.0,4.404233885484715,9.919961977186315,10.05,5.408025852157063,6.646789036921453,23.91138586802154,-0.6797686930415292,20.51969264741416
5,4,15.106813627254517,14.4,4.228569126164746,9.90460921843688,10.6,5.4164518459961615,6.818818139971617,23.394809114537416,-0.7116363997155961,20.520854836589358
5,5,14.836046511627911,14.0,4.136916335480393,10.0389534883721,11.0,5.479885023753748,6.727690494086341,22.94440252916948,-0.7016211581852456,20.779528134929443
5,6,14.506488549618304,14.0,3.9700450890926735,9.97213740458014,11.0,5.427395490380238,6.7252001749966634,22.287776924239942,-0.6655577565651267,20.609832565725405
5,7,14.296441947565535,14.0,4.037944612965125,10.032771535580522,11.0,5.436806758228375,6.38207050615389,22.21081338897718,-0.6233697105470917,20.688912781708137
5,8,14.215341959334562,14.0,3.929202789214777,10.13345656192238,11.0,5.4447195683710135,6.514104492473599,21.916579426195526,-0.5381937920848063,20.805106915929564
5,9,13.861821366024502,13.3,3.8368361659738808,10.127670753064804,11.0,5.270181394744543,6.341622480715696,21.38202025133331,-0.20188478063450077,20.457226286764108
5,10,14.288966725043768,13.9,3.7512291530297044,10.40315236427321,11.1,5.235729866804429,6.936557585105547,21.64137586498199,0.14112182533652806,20.66518290320989
5,11,14.85711805555554,14.4,3.865007073725957,10.506249999999993,11.1,5.331836701240542,7.281704191052665,22.432531920058416,0.05585006556852967,20.956649934431454
5,12,15.358757062146902,15.0,4.064226534054805,10.027683615819203,11.0,5.407786672910845,7.392873055399483,23.32464106889432,-0.5715782630860531,20.62694549472446
5,13,16.3751423149905,16.0,4.267550290683197,10.089184060721054,11.0,5.545842197789914,8.010743745251437,24.739540884729564,-0.7806666469471768,20.959034768389287
5,14,17.420377358490565,17.0,4.7633287126167465,10.053773584905665,11.0,5.752392031887765,8.084253081761743,26.756501635219387,-1.2209147975943537,21.328461967405683
5,15,18.157014388489213,18.0,5.280169026076411,10.150539568345334,11.0,5.760269300218888,7.807883097379447,28.50614567959898,-1.139588260083686,21.44066739677435
5,16,19.38750000000002,19.0,5.412723973017729,10.048991935483885,11.0,6.077157013406137,8.778561012885271,29.99643898711477,-1.8622358107921428,21.960219681759913
5,17,19.60995850622405,19.4,5.835074283174687,9.649377593360997,10.6,6.011988164559759,8.173212911201665,31.046704101246434,-2.1341192091761307,21.432874395898125
5,18,19.503792415169652,19.4,5.7282812072053835,9.8253493013972,10.6,6.027289285221381,8.2763612490471,30.731223581292205,-1.9881376976367076,21.63883630043111
5,19,19.679797979797964,19.4,5.4058593903817815,10.045252525252522,11.0,6.211945906901633,9.084313574649673,30.275282384946255,-2.1301614522746792,22.22066650277972
5,20,18.8908221797323,18.9,5.38316446595802,10.24091778202678,11.1,5.930253036066113,8.339819826454582,29.44182453301002,-1.3823781686628003,21.86421373271636
5,21,18.388910133843194,18.0,5.321483905407416,10.115678776290647,10.6,5.965570347176852,7.958801679244658,28.81901858844173,-1.576839104175983,21.808196656757275
5,22,17.92814960629921,17.8,5.024246430121793,10.146456692913402,11.0,5.915623619266771,8.080626603260496,27.775672609337924,-1.4481656008494692,21.74107898667627
